Model,Size,Repeat,Accuracy,Time,LogSize
TAN,100,81,0.7090184354758345,1.2000000000698492,2
Logistic,100,81,0.617339312406577,0.2599999998928979,2
Logistic TAN,100,81,0.600896860986547,0.75,2
NB,100,82,0.770802192326856,0.2900000000372529,2
TAN,100,82,0.7055306427503737,1.1400000000139698,2
Logistic,100,82,0.5814648729446936,0.2800000000279397,2
Logistic TAN,100,82,0.5705032386646737,0.7399999999906868,2
NB,100,83,0.7478824115595416,0.2600000000093132,2
TAN,100,83,0.6955655206776283,1.1600000000325963,2
Logistic,100,83,0.5924265072247135,0.2800000000279397,2
Logistic TAN,100,83,0.5724962630792227,0.75,2
NB,100,84,0.763328350772297,0.2599999998928979,2
TAN,100,84,0.7344294967613353,1.2699999999022111,2
Logistic,100,84,0.5909317389138017,0.27999999991152436,2
Logistic TAN,100,84,0.5665171898355755,0.75,2
NB,100,85,0.7438963627304435,0.2800000000279397,2
TAN,100,85,0.7075236671649228,1.1199999999953434,2
Logistic,100,85,0.6053811659192825,0.2800000000279397,2
Logistic TAN,100,85,0.554559043348281,0.75,2
NB,100,86,0.7887394120577977,0.2800000000279397,2
TAN,100,86,0.7224713502740409,1.1899999999441206,2
Logistic,100,86,0.5700049825610364,0.2800000000279397,2
Logistic TAN,100,86,0.5386148480318884,0.75,2
NB,100,87,0.7493771798704534,0.2800000000279397,2
TAN,100,87,0.7174887892376681,1.25,2
Logistic,100,87,0.5789735924265073,0.2800000000279397,2
Logistic TAN,100,87,0.5346287992027903,0.7299999999813735,2
NB,100,88,0.7513702042850025,0.27999999991152436,2
TAN,100,88,0.6851021425012457,1.1799999999348074,2
Logistic,100,88,0.5759840558046836,0.27000000001862645,2
Logistic TAN,100,88,0.5376183358246138,0.75,2
NB,100,89,0.7673143996013951,0.2800000000279397,2
TAN,100,89,0.6995515695067265,1.1600000000325963,2
Logistic,100,89,0.593423019431988,0.2800000000279397,2
Logistic TAN,100,89,0.5480817140009965,0.7199999999720603,2
NB,100,90,0.7443946188340808,0.2800000000279397,2
TAN,100,90,0.6880916791230692,1.1700000000419095,2
Logistic,100,90,0.5954160438465371,0.2800000000279397,2
Logistic TAN,100,90,0.5241654210264076,0.75,2
NB,100,91,0.7717987045341306,0.27999999991152436,2
TAN,100,91,0.7130044843049327,1.2299999999813735,2
Logistic,100,91,0.55007473841554555,0.30999999993946403,2
Logistic TAN,100,91,0.5665171898355755,0.7399999999906868,2
NB,100,92,0.7648231190832088,0.2800000000279397,2
TAN,100,92,0.715495764823119,1.090000000083819,2
Logistic,100,92,0.5695067264573991,0.27999999991152436,2
Logistic TAN,100,92,0.5495764823119084,0.7399999999906868,2
NB,100,93,0.7717987045341306,0.2800000000279397,2
TAN,100,93,0.7000498256103638,1.290000000037253,2
Logistic,100,93,0.5969108121574489,0.2900000000372529,2
Logistic TAN,100,93,0.5321375186846039,0.7299999999813735,2
NB,100,94,0.7329347284504235,0.2600000000093132,2
TAN,100,94,0.6696562032884903,1.1300000000046566,2
Logistic,100,94,0.5819631290483308,0.2800000000279397,2
Logistic TAN,100,94,0.5685102142501246,0.75,2
NB,100,95,0.7668161434977578,0.2800000000279397,2
TAN,100,95,0.7140009965122073,1.2200000000884756,2
Logistic,100,95,0.5525660189337319,0.2999999999301508,2
Logistic TAN,100,95,0.5411061285500748,0.7399999999906868,2
NB,100,96,0.7498754359740907,0.27000000001862645,2
TAN,100,96,0.6905829596412556,1.1700000000419095,2
Logistic,100,96,0.5769805680119582,0.2899999999208376,2
Logistic TAN,100,96,0.5590433482810164,0.75,2
NB,100,97,0.737419033383159,0.2800000000279397,2
TAN,100,97,0.6910812157448929,1.150000000023283,2
Logistic,100,97,0.5331340308918784,0.2800000000279397,2
Logistic TAN,100,97,0.4987543597409068,0.75,2
NB,100,98,0.7528649725959143,0.2900000000372529,2
TAN,100,98,0.6706527154957648,1.1600000000325963,2
Logistic,100,98,0.6178375685102142,0.2800000000279397,2
Logistic TAN,100,98,0.5505729945191828,0.75,2
NB,100,99,0.7683109118086696,0.2800000000279397,2
TAN,100,99,0.7259591429995017,1.1999999999534339,2
Logistic,100,99,0.611858495266567,0.27999999991152436,2
Logistic TAN,100,99,0.5550572994519183,0.75,2
NB,100,100,0.7742899850523169,0.2800000000279397,2
TAN,100,100,0.7115097159940209,1.2399999999906868,2
Logistic,100,100,0.5376183358246138,0.27000000001862645,2
Logistic TAN,100,100,0.5480817140009965,0.75,2
NB,126,1,0.807673143996014,0.2600000000093132,2.100370545117563
TAN,126,1,0.7438963627304435,1.2700000000186265,2.100370545117563
Logistic,126,1,0.6626806178375685,0.31999999994877726,2.100370545117563
Logistic TAN,126,1,0.6028898854010961,0.7900000000372529,2.100370545117563
NB,126,2,0.7563527653213752,0.2600000000093132,2.100370545117563
TAN,126,2,0.7045341305430991,1.2700000000186265,2.100370545117563
Logistic,126,2,0.6512207274539114,0.30000000004656613,2.100370545117563
Logistic TAN,126,2,0.604384653712008,0.809999999939464,2.100370545117563
NB,126,3,0.7573492775286498,0.2600000000093132,2.100370545117563
TAN,126,3,0.726457399103139,1.2199999999720603,2.100370545117563
Logistic,126,3,0.5939212755356253,0.31000000005587935,2.100370545117563
Logistic TAN,126,3,0.5759840558046836,0.809999999939464,2.100370545117563
NB,126,4,0.7533632286995515,0.27000000001862645,2.100370545117563
TAN,126,4,0.7179870453413054,1.2299999999813735,2.100370545117563
Logistic,126,4,0.6537120079720976,0.3299999999580905,2.100370545117563
Logistic TAN,126,4,0.5640259093173892,0.8200000000651926,2.100370545117563
NB,126,5,0.7867463876432487,0.27999999991152436,2.100370545117563
TAN,126,5,0.7229696063776782,1.2699999999022111,2.100370545117563
Logistic,126,5,0.6253114100647733,0.30999999993946403,2.100370545117563
Logistic TAN,126,5,0.5844544095665172,0.8000000000465661,2.100370545117563
NB,126,6,0.7648231190832088,0.27000000001862645,2.100370545117563
TAN,126,6,0.7443946188340808,1.25,2.100370545117563
Logistic,126,6,0.637767812655705,0.31999999994877726,2.100370545117563
Logistic TAN,126,6,0.611858495266567,0.8000000000465661,2.100370545117563
NB,126,7,0.7663178873941205,0.27999999991152436,2.100370545117563
TAN,126,7,0.7344294967613353,1.1899999999441206,2.100370545117563
Logistic,126,7,0.6676631788739412,0.30000000004656613,2.100370545117563
Logistic TAN,126,7,0.648729446935725,0.8199999999487773,2.100370545117563
NB,126,8,0.8016940707523668,0.27000000001862645,2.100370545117563
TAN,126,8,0.7169905331340309,1.3200000000651926,2.100370545117563
Logistic,126,8,0.6527154957648231,0.30999999993946403,2.100370545117563
Logistic TAN,126,8,0.6198305929247633,0.8000000000465661,2.100370545117563
NB,126,9,0.7812655705032386,0.27999999991152436,2.100370545117563
TAN,126,9,0.7259591429995017,1.1999999999534339,2.100370545117563
Logistic,126,9,0.6437468858993523,0.30999999993946403,2.100370545117563
Logistic TAN,126,9,0.6068759342301944,0.8299999999580905,2.100370545117563
NB,126,10,0.7872446437468859,0.27999999991152436,2.100370545117563
TAN,126,10,0.7214748380667663,1.2199999999720603,2.100370545117563
Logistic,126,10,0.5959142999501744,0.30999999993946403,2.100370545117563
Logistic TAN,126,10,0.5774788241155954,0.8000000000465661,2.100370545117563
NB,126,11,0.776283009466866,0.27999999991152436,2.100370545117563
TAN,126,11,0.7364225211758844,1.25,2.100370545117563
Logistic,126,11,0.6532137518684604,0.3200000000651926,2.100370545117563
Logistic TAN,126,11,0.6028898854010961,0.8299999999580905,2.100370545117563
NB,126,12,0.7772795216741405,0.2599999998928979,2.100370545117563
TAN,126,12,0.6960637767812655,1.2700000000186265,2.100370545117563
Logistic,126,12,0.5939212755356253,0.31000000005587935,2.100370545117563
Logistic TAN,126,12,0.5844544095665172,0.8499999999767169,2.100370545117563
NB,126,13,0.8026905829596412,0.2800000000279397,2.100370545117563
TAN,126,13,0.7424015944195317,1.1799999999348074,2.100370545117563
Logistic,126,13,0.6557050323866468,0.30999999993946403,2.100370545117563
Logistic TAN,126,13,0.6273044344793224,0.8299999999580905,2.100370545117563
NB,126,14,0.7977080219232685,0.2800000000279397,2.100370545117563
TAN,126,14,0.7214748380667663,1.2199999999720603,2.100370545117563
Logistic,126,14,0.611858495266567,0.30999999993946403,2.100370545117563
Logistic TAN,126,14,0.5759840558046836,0.7999999999301508,2.100370545117563
NB,126,15,0.7802690582959642,0.2800000000279397,2.100370545117563
TAN,126,15,0.7424015944195317,1.1700000000419095,2.100370545117563
Logistic,126,15,0.6457399103139013,0.31999999994877726,2.100370545117563
Logistic TAN,126,15,0.6278026905829597,0.8000000000465661,2.100370545117563
NB,126,16,0.8071748878923767,0.2800000000279397,2.100370545117563
TAN,126,16,0.7354260089686099,1.2100000000791624,2.100370545117563
Logistic,126,16,0.6477329347284504,0.30999999993946403,2.100370545117563
Logistic TAN,126,16,0.6337817638266069,0.8300000000745058,2.100370545117563
NB,126,17,0.8031888390632785,0.27999999991152436,2.100370545117563
TAN,126,17,0.7404085700049826,1.240000000107102,2.100370545117563
Logistic,126,17,0.6696562032884903,0.30999999993946403,2.100370545117563
Logistic TAN,126,17,0.6287992027902342,0.8100000000558794,2.100370545117563
NB,126,18,0.783756851021425,0.2800000000279397,2.100370545117563
TAN,126,18,0.731938216243149,1.2000000000698492,2.100370545117563
Logistic,126,18,0.6457399103139013,0.2899999999208376,2.100370545117563
Logistic TAN,126,18,0.6193323368211261,0.8000000000465661,2.100370545117563
NB,126,19,0.7428998505231689,0.2600000000093132,2.100370545117563
TAN,126,19,0.7224713502740409,1.1999999999534339,2.100370545117563
Logistic,126,19,0.617339312406577,0.31000000005587935,2.100370545117563
Logistic TAN,126,19,0.6073741903338316,0.7800000000279397,2.100370545117563
NB,126,20,0.7987045341305431,0.27000000001862645,2.100370545117563
TAN,126,20,0.7289486796213254,1.2200000000884756,2.100370545117563
Logistic,126,20,0.6382660687593423,0.31999999994877726,2.100370545117563
Logistic TAN,126,20,0.6093672147483806,0.7800000000279397,2.100370545117563
NB,126,21,0.7827603388141505,0.27000000001862645,2.100370545117563
TAN,126,21,0.7284504235176881,1.3100000000558794,2.100370545117563
Logistic,126,21,0.6557050323866468,0.31999999994877726,2.100370545117563
Logistic TAN,126,21,0.6467364225211759,0.8000000000465661,2.100370545117563
NB,126,22,0.7483806676631789,0.27999999991152436,2.100370545117563
TAN,126,22,0.7130044843049327,1.1999999999534339,2.100370545117563
Logistic,126,22,0.6332835077229696,0.2900000000372529,2.100370545117563
Logistic TAN,126,22,0.5884404583956153,0.7899999999208376,2.100370545117563
NB,126,23,0.7852516193323368,0.2800000000279397,2.100370545117563
TAN,126,23,0.7359242650722472,1.2399999999906868,2.100370545117563
Logistic,126,23,0.6342800199302442,0.30000000004656613,2.100370545117563
Logistic TAN,126,23,0.6063776781265571,0.7800000000279397,2.100370545117563
NB,126,24,0.7717987045341306,0.27000000001862645,2.100370545117563
TAN,126,24,0.7229696063776782,1.2800000000279397,2.100370545117563
Logistic,126,24,0.6596910812157449,0.30999999993946403,2.100370545117563
Logistic TAN,126,24,0.5909317389138017,0.7900000000372529,2.100370545117563
NB,126,25,0.7797708021923269,0.27000000001862645,2.100370545117563
TAN,126,25,0.7219730941704036,1.2800000000279397,2.100370545117563
Logistic,126,25,0.6601893373193821,0.31000000005587935,2.100370545117563
Logistic TAN,126,25,0.6223218734429496,0.809999999939464,2.100370545117563
NB,126,26,0.7887394120577977,0.2600000000093132,2.100370545117563
TAN,126,26,0.7244643746885899,1.1800000000512227,2.100370545117563
Logistic,126,26,0.6846038863976084,0.2999999999301508,2.100370545117563
Logistic TAN,126,26,0.637767812655705,0.8000000000465661,2.100370545117563
NB,126,27,0.7722969606377678,0.2599999998928979,2.100370545117563
TAN,126,27,0.7224713502740409,1.209999999962747,2.100370545117563
Logistic,126,27,0.6751370204285002,0.2900000000372529,2.100370545117563
Logistic TAN,126,27,0.6078724464374688,0.7800000000279397,2.100370545117563
NB,126,28,0.7882411559541604,0.27000000001862645,2.100370545117563
TAN,126,28,0.7234678624813154,1.290000000037253,2.100370545117563
Logistic,126,28,0.591429995017439,0.2899999999208376,2.100370545117563
Logistic TAN,126,28,0.5949177877428998,0.7799999999115244,2.100370545117563
NB,126,29,0.7852516193323368,0.2800000000279397,2.100370545117563
TAN,126,29,0.7194818136522172,1.2800000000279397,2.100370545117563
Logistic,126,29,0.6128550074738416,0.30999999993946403,2.100370545117563
Logistic TAN,126,29,0.5949177877428998,0.7899999999208376,2.100370545117563
NB,126,30,0.7752864972595914,0.2800000000279397,2.100370545117563
TAN,126,30,0.7493771798704534,1.150000000023283,2.100370545117563
Logistic,126,30,0.6462381664175386,0.2899999999208376,2.100370545117563
Logistic TAN,126,30,0.6332835077229696,0.8200000000651926,2.100370545117563
NB,126,31,0.7668161434977578,0.26999999990221113,2.100370545117563
TAN,126,31,0.6945690084703537,1.1499999999068677,2.100370545117563
Logistic,126,31,0.6537120079720976,0.30000000004656613,2.100370545117563
Logistic TAN,126,31,0.6213253612356752,0.7900000000372529,2.100370545117563
NB,126,32,0.7962132536123567,0.27000000001862645,2.100370545117563
TAN,126,32,0.7359242650722472,1.1199999999953434,2.100370545117563
Logistic,126,32,0.6621823617339312,0.2999999999301508,2.100370545117563
Logistic TAN,126,32,0.6397608370702541,0.8000000000465661,2.100370545117563
NB,126,33,0.7668161434977578,0.2600000000093132,2.100370545117563
TAN,126,33,0.7105132037867464,1.209999999962747,2.100370545117563
Logistic,126,33,0.6088689586447434,0.31000000005587935,2.100370545117563
Logistic TAN,126,33,0.5640259093173892,0.8299999999580905,2.100370545117563
NB,126,34,0.77279521674140506,0.2800000000279397,2.100370545117563
TAN,126,34,0.71350274040857,1.2000000000698492,2.100370545117563
Logistic,126,34,0.6258096661684106,0.2999999999301508,2.100370545117563
Logistic TAN,126,34,0.593423019431988,0.8000000000465661,2.100370545117563
NB,126,35,0.7792725460886896,0.27999999991152436,2.100370545117563
TAN,126,35,0.7144992526158446,1.259999999892898,2.100370545117563
Logistic,126,35,0.6203288490284006,0.31000000005587935,2.100370545117563
Logistic TAN,126,35,0.5939212755356253,0.8299999999580905,2.100370545117563
NB,126,36,0.7737917289486796,0.2800000000279397,2.100370545117563
TAN,126,36,0.7428998505231689,1.2399999999906868,2.100370545117563
Logistic,126,36,0.6576980568011959,0.30000000004656613,2.100370545117563
Logistic TAN,126,36,0.5949177877428998,0.7900000000372529,2.100370545117563
NB,126,37,0.7957149975087194,0.2900000000372529,2.100370545117563
TAN,126,37,0.7359242650722472,1.3100000000558794,2.100370545117563
Logistic,126,37,0.6477329347284504,0.30999999993946403,2.100370545117563
Logistic TAN,126,37,0.6263079222720478,0.7799999999115244,2.100370545117563
NB,126,38,0.7807673143996013,0.2800000000279397,2.100370545117563
TAN,126,38,0.7563527653213752,1.2199999999720603,2.100370545117563
Logistic,126,38,0.6856003986048829,0.31000000005587935,2.100370545117563
Logistic TAN,126,38,0.6611858495266567,0.8100000000558794,2.100370545117563
NB,126,39,0.7962132536123567,0.2600000000093132,2.100370545117563
TAN,126,39,0.71350274040857,1.2700000000186265,2.100370545117563
Logistic,126,39,0.6218236173393124,0.31000000005587935,2.100370545117563
Logistic TAN,126,39,0.5759840558046836,0.8100000000558794,2.100370545117563
NB,126,40,0.7678126557050324,0.2900000000372529,2.100370545117563
TAN,126,40,0.7404085700049826,1.1700000000419095,2.100370545117563
Logistic,126,40,0.6776283009466866,0.31000000005587935,2.100370545117563
Logistic TAN,126,40,0.611858495266567,0.8199999999487773,2.100370545117563
NB,126,41,0.7872446437468859,0.27000000001862645,2.100370545117563
TAN,126,41,0.7164922770303936,1.1999999999534339,2.100370545117563
Logistic,126,41,0.6512207274539114,0.2900000000372529,2.100370545117563
Logistic TAN,126,41,0.591429995017439,0.7800000000279397,2.100370545117563
NB,126,42,0.763328350772297,0.27000000001862645,2.100370545117563
TAN,126,42,0.7399103139013453,1.25,2.100370545117563
Logistic,126,42,0.6571998006975586,0.30999999993946403,2.100370545117563
Logistic TAN,126,42,0.6223218734429496,0.7800000000279397,2.100370545117563
NB,126,43,0.7703039362232187,0.2900000000372529,2.100370545117563
TAN,126,43,0.7149975087194819,1.1400000000139698,2.100370545117563
Logistic,126,43,0.6631788739412058,0.31000000005587935,2.100370545117563
Logistic TAN,126,43,0.6148480318883907,0.8000000000465661,2.100370545117563
NB,126,44,0.7852516193323368,0.27999999991152436,2.100370545117563
TAN,126,44,0.7428998505231689,1.2199999999720603,2.100370545117563
Logistic,126,44,0.6646736422521176,0.2900000000372529,2.100370545117563
Logistic TAN,126,44,0.6038863976083707,0.7999999999301508,2.100370545117563
NB,126,45,0.7857498754359741,0.2800000000279397,2.100370545117563
TAN,126,45,0.7453911310413552,1.1400000000139698,2.100370545117563
Logistic,126,45,0.6347782760338814,0.30000000004656613,2.100370545117563
Logistic TAN,126,45,0.5774788241155954,0.7899999999208376,2.100370545117563
NB,126,46,0.7568510214250125,0.2600000000093132,2.100370545117563
TAN,126,46,0.7294469357249627,1.209999999962747,2.100370545117563
Logistic,126,46,0.6352765321375187,0.31000000005587935,2.100370545117563
Logistic TAN,126,46,0.6133532635774788,0.8100000000558794,2.100370545117563
NB,126,47,0.7623318385650224,0.2900000000372529,2.100370545117563
TAN,126,47,0.7433981066268062,1.25,2.100370545117563
Logistic,126,47,0.6621823617339312,0.30000000004656613,2.100370545117563
Logistic TAN,126,47,0.6218236173393124,0.7900000000372529,2.100370545117563
NB,126,48,0.807673143996014,0.2600000000093132,2.100370545117563
TAN,126,48,0.7259591429995017,1.1999999999534339,2.100370545117563
Logistic,126,48,0.672645739910314,0.31000000005587935,2.100370545117563
Logistic TAN,126,48,0.6233183856502242,0.809999999939464,2.100370545117563
NB,126,49,0.7882411559541604,0.27000000001862645,2.100370545117563
TAN,126,49,0.7389138016940707,1.3000000000465661,2.100370545117563
Logistic,126,49,0.6073741903338316,0.30999999993946403,2.100370545117563
Logistic TAN,126,49,0.5909317389138017,0.8000000000465661,2.100370545117563
NB,126,50,0.7772795216741405,0.2800000000279397,2.100370545117563
TAN,126,50,0.7438963627304435,1.1799999999348074,2.100370545117563
Logistic,126,50,0.658196312904833,0.30000000004656613,2.100370545117563
Logistic TAN,126,50,0.6412556053811659,0.8000000000465661,2.100370545117563
NB,126,51,0.7872446437468859,0.27999999991152436,2.100370545117563
TAN,126,51,0.7214748380667663,1.2199999999720603,2.100370545117563
Logistic,126,51,0.6292974588938715,0.30999999993946403,2.100370545117563
Logistic TAN,126,51,0.6218236173393124,0.8199999999487773,2.100370545117563
NB,126,52,0.7997010463378177,0.2800000000279397,2.100370545117563
TAN,126,52,0.7179870453413054,1.1699999999254942,2.100370545117563
Logistic,126,52,0.6517189835575485,0.30000000004656613,2.100370545117563
Logistic TAN,126,52,0.6193323368211261,0.7800000000279397,2.100370545117563
