model,true_label,predicted_label,log_prob,entropy,is_ood
nb,1,1,-52.676691594639394,-1.000000082690371e-10,FALSE
nb,0,0,-135.85324045407248,-1.000000082690371e-10,FALSE
nb,0,0,-130.58221587620395,-1.000000082690371e-10,FALSE
nb,3,3,-150.85553597965372,-1.000000082690371e-10,FALSE
nb,6,2,-212.3998245523755,0.0031534680365578817,FALSE
nb,8,8,-128.14382628154445,0.005415880291522599,FALSE
nb,9,9,-105.35772743561012,2.823623577485417e-9,FALSE
nb,1,1,-27.06464793269428,-1.000000082690371e-10,FALSE
nb,1,6,-128.9782439287208,2.845640005950711e-6,FALSE
nb,5,9,-157.7076524575049,0.6857650823354033,TRUE
nb,8,8,-134.62429790388697,-1.0000000733557366e-10,FALSE
nb,9,9,-87.2995286554477,-9.999999001950577e-11,FALSE
nb,1,1,-33.35099572546555,-1.000000082690371e-10,FALSE
nb,0,0,-174.01450599995184,4.109682916742226e-4,FALSE
nb,8,8,-121.54188398567972,6.764948550576406e-10,FALSE
nb,8,8,-150.61765008935657,-1.8219403663504944e-11,FALSE
nb,0,0,-144.46456541743362,2.487928743432841e-6,FALSE
nb,3,3,-139.91636361329,0.01165746374135027,FALSE
nb,0,0,-158.27029411528716,0.6928325164962402,FALSE
nb,2,8,-157.85181795805738,0.02358377120686715,FALSE
nb,5,3,-253.43968997919046,0.6926478443943126,TRUE
nb,7,7,-107.8088263700436,1.23056070204037e-9,FALSE
nb,1,1,-29.9702850463358,-1.000000082690371e-10,FALSE
nb,1,1,-43.54756438456559,-1.000000082690371e-10,FALSE
nb,7,7,-95.50988180519346,3.2092337036492864e-6,FALSE
nb,0,0,-130.59166004719765,-1.000000082690371e-10,FALSE
nb,2,2,-171.22470749347818,-1.000000082690371e-10,FALSE
nb,8,8,-134.2328140544987,-1.0000000826902477e-10,FALSE
nb,8,8,-196.17488205706974,-1.0000000667953604e-10,FALSE
nb,7,7,-99.96989695291413,4.803849877132268e-6,FALSE
nb,0,0,-136.1260484507758,-1.000000082690371e-10,FALSE
nb,4,4,-211.86414427070622,-1.000000082690371e-10,FALSE
nb,9,9,-126.83792409338537,1.22524910824821e-8,FALSE
nb,5,3,-228.8827962571448,6.678909250327138e-7,TRUE
nb,0,0,-182.39863976443579,-1.0000000432803481e-10,FALSE
nb,2,2,-178.94750590613555,-1.000000082690371e-10,FALSE
nb,8,8,-123.96689007989754,-9.999997283899077e-11,FALSE
nb,8,8,-138.18234246787722,-9.780863355809147e-11,FALSE
nb,9,9,-89.15433552793719,-9.999965153343291e-11,FALSE
nb,9,1,-96.74273778878712,-8.448592034322577e-11,FALSE
nb,6,6,-131.0307676953979,-9.79910609189956e-11,FALSE
nb,7,9,-108.537607972617,-6.395923821798033e-11,FALSE
nb,2,2,-163.175496534876,4.457206712725651e-7,FALSE
nb,0,0,-170.99016977599956,-1.000000082690371e-10,FALSE
nb,9,4,-202.27719226914897,5.638288559425041e-7,FALSE
nb,7,7,-100.65085576064249,-1.0000000826903659e-10,FALSE
nb,2,0,-201.41741321449143,8.203249488227224e-11,FALSE
nb,0,0,-191.35895648657453,-1.000000082690371e-10,FALSE
nb,8,8,-132.56840257396246,9.415364929569756e-4,FALSE
nb,9,9,-104.57026187253422,4.320334338345099e-9,FALSE
nb,7,9,-129.48179265054497,1.3366574737622319e-6,FALSE
nb,0,0,-222.42513946520967,0.49139124525988737,FALSE
nb,7,7,-105.23272962106367,1.0542722974043908e-5,FALSE
nb,5,4,-237.1595482859731,6.390907721745888e-9,TRUE
nb,9,9,-132.69044160912074,0.0342489795299062,FALSE
nb,7,7,-89.25197947095928,0.003522301140150942,FALSE
nb,3,9,-143.42083773562138,0.0849052441509791,FALSE
nb,0,0,-154.81900048840873,-1.000000082690371e-10,FALSE
nb,1,1,-22.571194653643566,-1.000000082690371e-10,FALSE
nb,9,9,-105.79615102384166,3.2005486007926837e-7,FALSE
nb,6,6,-107.38507607814002,-9.999985542494905e-11,FALSE
nb,5,3,-145.47351235204448,0.910427260618984,TRUE
nb,2,2,-180.5548144626976,9.505797757599888e-7,FALSE
nb,4,4,-205.70592672104897,2.0841443770181908e-9,FALSE
nb,0,0,-175.70085960945622,-1.000000082470698e-10,FALSE
nb,0,0,-303.04431696366004,2.584032109061565e-6,FALSE
nb,0,4,-234.2856695542357,-1.000000082690371e-10,FALSE
nb,4,9,-150.18819062636038,0.014715162455618817,FALSE
nb,4,4,-140.708379768969,-9.98199607257902e-11,FALSE
nb,2,8,-124.57182249579124,2.1320966822686565e-7,FALSE
nb,2,8,-126.36225669306764,-9.999414445923646e-11,FALSE
nb,2,8,-129.3957294961673,-9.999257138692194e-11,FALSE
nb,3,3,-127.44339589165048,-9.999999721559366e-11,FALSE
nb,4,4,-169.3163522386365,9.296962828442784e-10,FALSE
nb,0,0,-138.09774755836258,-9.994624056380966e-11,FALSE
nb,1,1,-25.24006520283711,-1.000000082690371e-10,FALSE
nb,6,6,-119.72290214801797,-6.981908388556089e-11,FALSE
nb,0,0,-152.36896484221276,-1.000000082690371e-10,FALSE
nb,4,4,-115.91312746969837,9.82482925533002e-7,FALSE
nb,2,2,-146.37372355940585,3.771038033185634e-8,FALSE
nb,7,7,-97.53898925510671,4.576789976600581e-10,FALSE
nb,2,3,-173.69654864945983,0.004801864627637964,FALSE
nb,8,4,-153.85750160569268,0.214506799826559,FALSE
nb,4,4,-211.25524748185575,-1.0000000767658659e-10,FALSE
nb,0,0,-160.07333662340199,0.02351744928101309,FALSE
nb,1,1,-53.44557651464789,-1.000000082690371e-10,FALSE
nb,1,1,-48.57427795997965,-1.000000082690371e-10,FALSE
nb,7,7,-133.5714203692903,2.4950770565989984e-10,FALSE
nb,8,3,-258.86055557140185,-1.0000000823720182e-10,FALSE
nb,1,1,-33.47893826743084,-1.000000082690371e-10,FALSE
nb,5,3,-179.72894281359737,1.8411743524669768e-5,TRUE
nb,0,3,-201.35159575396293,0.553974366851791,FALSE
nb,3,3,-130.5586966179589,-1.000000082690273e-10,FALSE
nb,8,8,-151.51445194562805,0.001193770604755586,FALSE
nb,0,0,-195.7738781651326,9.82274128834766e-4,FALSE
nb,9,9,-93.58333281564596,-1.0000000817916379e-10,FALSE
nb,1,1,-52.15966961275248,-1.000000082690371e-10,FALSE
nb,6,6,-130.17054906946308,-1.0000000825822067e-10,FALSE
nb,8,8,-195.77998871876795,0.10849705055823776,FALSE
nb,0,2,-165.7081859492165,0.2971715909654168,FALSE
nb,2,8,-151.25613282405416,3.1349607464288555e-5,FALSE
nb,0,0,-166.17465434577528,-1.000000082690371e-10,FALSE
nb,6,0,-219.20254357347434,-1.000000082682007e-10,FALSE
nb,9,7,-164.84487835901587,0.0748546393084327,FALSE
nb,8,8,-115.04344170959303,-1.0000000825547225e-10,FALSE
nb,4,4,-131.0513661636149,5.396361317890238e-4,FALSE
nb,1,1,-60.15779757283752,-1.000000082690371e-10,FALSE
nb,1,1,-32.20194785957329,-1.000000082690371e-10,FALSE
nb,9,4,-175.18085184904422,2.6515798454090195e-4,FALSE
nb,4,9,-142.30864595565365,0.5914598730997833,FALSE
nb,0,0,-133.95866527113438,-1.000000082690371e-10,FALSE
nb,8,8,-141.12550539036988,-9.982928896881765e-11,FALSE
nb,7,7,-109.14278354263384,-1.000000082690371e-10,FALSE
nb,9,9,-112.12960449559789,-5.507392356359737e-11,FALSE
nb,4,4,-123.80737867679528,-9.969491390701159e-11,FALSE
nb,6,6,-151.11352989128176,-9.999583551710873e-11,FALSE
nb,1,1,-36.50104947803566,-1.000000082690371e-10,FALSE
nb,8,8,-135.75577633663312,0.01840033893784392,FALSE
nb,9,9,-101.89514667972378,-9.982220991338207e-11,FALSE
nb,4,4,-127.41173802871246,0.055505237518424295,FALSE
nb,2,2,-148.21910443853895,-1.0000000824886116e-10,FALSE
nb,4,4,-122.55724431937725,1.7934599925238204e-7,FALSE
nb,0,0,-185.39165711071547,-1.000000082690371e-10,FALSE
nb,0,0,-182.7556566613354,-1.000000082690314e-10,FALSE
nb,0,0,-188.25654397493287,-1.000000082690371e-10,FALSE
nb,0,0,-217.21497742419385,-1.0000000823637296e-10,FALSE
nb,0,0,-220.1889557179282,-1.0000000826406654e-10,FALSE
nb,7,7,-77.08652716912026,2.3768306827291355e-10,FALSE
nb,5,6,-146.47886174337776,1.5910576198175412e-7,TRUE
nb,2,2,-143.57427388425828,-1.0000000826902322e-10,FALSE
nb,3,3,-132.6201086971886,-1.000000082690371e-10,FALSE
nb,1,1,-42.29456007273643,-1.000000082690371e-10,FALSE
nb,7,7,-90.86941314788629,-1.0000000791135654e-10,FALSE
nb,5,0,-147.1855265646222,0.23857476128044253,TRUE
nb,0,0,-143.18935382371848,-1.0000000758654254e-10,FALSE
nb,0,0,-134.4937688670626,-9.98301166595509e-11,FALSE
nb,6,6,-151.8031070349513,0.005969145386522453,FALSE
nb,4,4,-126.27103090971693,0.0021152979526644702,FALSE
nb,3,3,-157.98661309078534,1.6677295488324292e-7,FALSE
nb,0,6,-154.82548733309045,4.57249996250869e-7,FALSE
nb,6,6,-143.3905551428911,-1.000000082690354e-10,FALSE
nb,8,8,-131.76217008141094,-1.0000000826902233e-10,FALSE
nb,4,4,-139.68536450845863,2.6274527768753613e-7,FALSE
nb,8,8,-125.95658503360615,-9.29987261180437e-11,FALSE
nb,1,1,-24.975309004626435,-1.000000082690371e-10,FALSE
nb,7,7,-113.69996503541165,0.2387850753058927,FALSE
nb,0,0,-141.4458749809611,-1.0000000779302285e-10,FALSE
nb,4,4,-111.88240930888243,1.6208428249540496e-6,FALSE
nb,3,3,-161.68285310068023,-9.999431568040214e-11,FALSE
nb,6,6,-130.61010254040664,-9.928562702858221e-11,FALSE
nb,1,1,-50.44254350913502,-1.000000082690371e-10,FALSE
nb,3,2,-177.84358009766834,0.018326323437516952,FALSE
nb,4,4,-130.77647507441426,0.009791524662579132,FALSE
nb,3,3,-125.0216398327783,-1.0000000826897438e-10,FALSE
nb,8,8,-233.20038594716092,-1.0000000826902259e-10,FALSE
nb,1,1,-40.18037836886414,-1.000000082690371e-10,FALSE
nb,2,4,-181.4703573770962,5.033678742646996e-5,FALSE
nb,1,1,-60.77050003714168,-1.000000082690371e-10,FALSE
nb,4,4,-116.96436327662511,1.6695908926217156e-7,FALSE
nb,2,2,-174.4183225224335,-9.981321812245591e-11,FALSE
nb,6,6,-110.57978367933124,-9.99999561898616e-11,FALSE
nb,6,6,-185.51025390523176,0.024020674584320553,FALSE
nb,9,9,-143.34876854958486,0.6777031559100877,FALSE
nb,6,6,-103.72838316117651,-1.000000082690371e-10,FALSE
nb,8,8,-123.63408462963747,-1.000000078173287e-10,FALSE
nb,1,1,-42.933489640240026,-1.000000082690371e-10,FALSE
nb,3,3,-188.49986346679344,-9.999587579954346e-11,FALSE
nb,9,9,-129.0506376276373,-9.970034960534207e-11,FALSE
nb,0,0,-143.22309397727633,-1.0000000826036236e-10,FALSE
nb,0,0,-133.70354685746267,-9.998395474817988e-11,FALSE
nb,2,2,-169.55122108092465,-1.000000082678744e-10,FALSE
nb,5,8,-188.8348991191555,2.133104353549763e-8,TRUE
nb,3,3,-122.0331396700525,-9.77919937532393e-11,FALSE
nb,5,3,-218.03323285807238,1.5323481501289764e-4,TRUE
nb,0,0,-161.88569192298067,-1.000000082690371e-10,FALSE
nb,4,4,-139.61269558736547,3.634549740307002e-8,FALSE
nb,5,4,-186.8016396237328,-9.99999336468502e-11,TRUE
nb,1,1,-47.2040342817606,-1.000000082690371e-10,FALSE
nb,4,4,-211.13364232522048,-1.0000000826903381e-10,FALSE
nb,2,2,-200.02308485691998,1.733164411615166e-10,FALSE
nb,1,1,-55.26547879162828,-1.000000082690371e-10,FALSE
nb,9,9,-107.89545986333873,-9.910549087069878e-11,FALSE
nb,3,3,-157.3210210268982,-1.0000000825403984e-10,FALSE
nb,5,3,-245.19741074129138,1.913721947269723e-6,TRUE
nb,0,0,-203.47617619918677,-1.000000082690371e-10,FALSE
nb,5,3,-232.68867103541936,2.149244406865091e-4,TRUE
nb,6,6,-146.55909959018607,8.57845143400151e-5,FALSE
nb,0,0,-192.74074792702874,-1.000000082690371e-10,FALSE
nb,4,4,-187.75186387234785,0.05118889799783833,FALSE
nb,8,8,-161.02561116770448,-1.0000000826903404e-10,FALSE
nb,8,8,-177.44230104720347,-9.999999623052843e-11,FALSE
nb,1,1,-31.552004629797995,-1.000000082690371e-10,FALSE
nb,9,9,-98.64129746809645,-1.0000000178820482e-10,FALSE
nb,7,7,-100.85280096676154,5.385303084761791e-8,FALSE
nb,1,1,-30.483738340142292,-1.000000082690371e-10,FALSE
nb,2,4,-146.15663171928338,-7.232864580878179e-11,FALSE
nb,2,2,-169.15347355257447,-1.000000082690371e-10,FALSE
nb,3,3,-122.83565784961095,9.237054715128074e-7,FALSE
nb,2,2,-162.75657017402585,-1.000000082690371e-10,FALSE
nb,3,3,-133.30149937287166,-9.997838048624543e-11,FALSE
nb,1,1,-30.08911636895156,-1.000000082690371e-10,FALSE
nb,2,3,-166.2898089698904,0.06863159391944856,FALSE
nb,3,3,-189.27467814675427,-1.000000082690371e-10,FALSE
nb,2,2,-196.40890100353175,6.935213548147489e-4,FALSE
nb,6,6,-129.9625921351785,-1.0000000826901202e-10,FALSE
nb,0,0,-263.1761600820712,9.15906480230205e-5,FALSE
nb,2,2,-175.2530730755987,-1.000000082690371e-10,FALSE
nb,3,3,-121.02735943339778,-1.0000000826903701e-10,FALSE
nb,2,2,-153.5619498176678,-1.000000082690371e-10,FALSE
nb,6,6,-132.65101416686616,2.9698951507814234e-10,FALSE
nb,0,0,-211.19251644973923,-1.000000082690371e-10,FALSE
nb,2,2,-192.43852514964516,-9.8999499889408e-11,FALSE
nb,5,3,-261.7518249318853,0.5275878578657167,TRUE
nb,6,6,-158.1716765268145,1.6079843365260323e-9,FALSE
nb,6,6,-163.64896962179344,2.211027311263724e-9,FALSE
nb,1,1,-52.92533685381322,-1.000000082690371e-10,FALSE
nb,2,2,-206.5251270297449,0.07687381151005315,FALSE
nb,0,0,-146.0866519864288,-1.000000082690371e-10,FALSE
nb,2,2,-216.6443522440941,2.3441168174049933e-4,FALSE
nb,3,3,-187.13061819289703,-9.742975844854162e-11,FALSE
nb,9,9,-96.03872320694155,-9.99999979632119e-11,FALSE
nb,0,6,-157.7290804012634,0.015052347611691648,FALSE
nb,5,3,-220.37956753196895,-1.0000000825925922e-10,TRUE
nb,0,0,-139.64593383090806,-1.000000082690371e-10,FALSE
nb,1,1,-57.703331295974756,-1.000000082690371e-10,FALSE
nb,2,4,-154.21118266330097,1.0626294545629558,FALSE
nb,0,4,-151.52037409994375,0.07788578848565078,FALSE
nb,0,4,-149.7070578247064,0.03063287993287773,FALSE
nb,3,3,-144.32335407244202,0.20916621973317787,FALSE
nb,7,7,-126.50527061200114,0.14002687515542164,FALSE
nb,2,2,-178.11950704085223,-1.000000082690371e-10,FALSE
nb,0,0,-137.88950456881497,-1.000000082690371e-10,FALSE
nb,0,0,-192.284006577922,-1.000000082690371e-10,FALSE
nb,0,0,-137.91895597780174,-1.000000082690371e-10,FALSE
nb,5,8,-177.73433950799728,0.11752273365801953,TRUE
nb,2,2,-197.80157201107187,0.0702658229358804,FALSE
nb,1,1,-42.02168874414233,-1.000000082690371e-10,FALSE
nb,0,0,-129.58747718857109,-1.000000082690371e-10,FALSE
nb,2,2,-170.06097831251807,-9.991000784018467e-11,FALSE
nb,2,2,-172.52665392728474,-1.0000000826901372e-10,FALSE
nb,0,0,-131.10321099489886,-1.0000000826903382e-10,FALSE
nb,0,0,-147.64594131632384,3.275640079207504e-4,FALSE
nb,0,8,-149.17937893404616,8.86281810119051e-7,FALSE
nb,5,3,-210.10364399131416,-1.0000000742144607e-10,TRUE
nb,2,2,-166.51566428005404,-1.0000000826901729e-10,FALSE
nb,0,0,-191.7379693109367,-1.000000082690371e-10,FALSE
nb,0,0,-181.86820551117017,-1.000000082690371e-10,FALSE
nb,1,1,-117.70551621968183,2.0733146749661233e-4,FALSE
nb,3,3,-203.33324612633734,-9.279824643229004e-11,FALSE
nb,2,2,-188.17663549694268,1.0269834321701263e-7,FALSE
nb,0,6,-146.8873214206162,0.02202704272125524,FALSE
nb,4,4,-168.32231632831267,-9.931663367138382e-11,FALSE
nb,6,6,-107.74439274253756,-1.0000000826406408e-10,FALSE
nb,0,0,-185.9254141977381,-1.0000000826903704e-10,FALSE
nb,2,0,-207.4981885284399,0.3803711732553498,FALSE
nb,0,0,-142.32613148509736,-1.000000082690371e-10,FALSE
nb,0,0,-120.51544582752285,-1.000000082690371e-10,FALSE
nb,1,1,-46.52048178701415,-1.000000082690371e-10,FALSE
nb,6,6,-122.20433743838227,-1.0000000826901031e-10,FALSE
nb,7,7,-101.87352900473317,0.15739478761196266,FALSE
nb,9,9,-99.88751740307609,-4.8254743441035486e-11,FALSE
nb,9,9,-83.6524306381485,-1.000000081167494e-10,FALSE
nb,6,6,-112.21298364379548,-1.0000000826900624e-10,FALSE
nb,6,6,-122.94240919261435,-1.0000000826870423e-10,FALSE
nb,2,2,-168.95831141526997,-1.0000000826897682e-10,FALSE
nb,0,0,-212.22917427930557,-5.781193895745002e-11,FALSE
nb,0,0,-203.97512136624695,-9.999990392851908e-11,FALSE
nb,0,0,-186.69298514662825,-1.0000000826894081e-10,FALSE
nb,1,1,-41.530530186237065,-1.000000082690371e-10,FALSE
nb,4,4,-128.79869661079437,-9.774654662715122e-11,FALSE
nb,6,4,-160.40754218134492,0.1828895776066302,FALSE
nb,1,1,-72.52387483987665,-1.0000000826903709e-10,FALSE
nb,5,3,-169.71922966206435,2.926855649098578e-11,TRUE
nb,1,1,-50.64361456477728,-1.000000082690371e-10,FALSE
nb,4,4,-149.7774276066772,-9.893350115625266e-11,FALSE
nb,6,6,-120.54879252867485,-9.99787113926364e-11,FALSE
nb,2,2,-190.0207969411736,-1.00000008269037e-10,FALSE
nb,6,6,-134.01886233805698,-9.999962800683377e-11,FALSE
nb,8,9,-119.6452496213207,6.569627983696613e-4,FALSE
nb,4,4,-193.00620417218676,-1.0000000793032855e-10,FALSE
nb,6,6,-113.23613666159812,-1.0000000826903704e-10,FALSE
nb,9,9,-116.66194557150833,3.5512434361719252e-6,FALSE
nb,7,7,-114.316982315909,-1.0000000826903563e-10,FALSE
nb,0,0,-204.00882023948725,-1.000000082690371e-10,FALSE
nb,4,4,-123.55654667125998,0.017362189863851653,FALSE
nb,6,6,-149.90198443491337,-1.0000000768884263e-10,FALSE
nb,2,2,-168.17889516867464,1.2693716470227593e-5,FALSE
nb,8,8,-140.23388281461183,2.6423383218480416e-10,FALSE
nb,3,3,-183.67009946325803,2.8178579309148904e-9,FALSE
nb,8,8,-147.46576757933653,-9.994449262563766e-11,FALSE
nb,3,3,-158.3720498214075,-9.949544486929451e-11,FALSE
nb,0,0,-141.8549508371557,-1.000000082690371e-10,FALSE
nb,3,3,-158.8000693757599,-1.0000000822979515e-10,FALSE
nb,4,4,-172.56812410016832,-1.0000000743676691e-10,FALSE
nb,6,6,-112.19618403231325,-1.000000082690371e-10,FALSE
nb,4,9,-120.89932880930361,0.5557901620096158,FALSE
nb,1,1,-48.34458798936679,-1.000000082690371e-10,FALSE
nb,0,0,-223.49520001626993,-1.000000082690371e-10,FALSE
nb,8,8,-135.67075792199785,-9.998783477102598e-11,FALSE
nb,1,9,-123.59728800229449,0.31051795010270483,FALSE
nb,4,4,-168.88008686548338,-1.0000000817367296e-10,FALSE
nb,6,6,-126.38433591578939,-9.979202014961492e-11,FALSE
nb,3,3,-160.62137293708668,-9.999949311000101e-11,FALSE
nb,8,8,-125.46013305479417,-9.999979213068951e-11,FALSE
nb,3,2,-235.88482427095406,3.013838617784551e-4,FALSE
nb,4,4,-192.2658643250161,-1.000000082690371e-10,FALSE
nb,6,6,-129.86277623368107,-6.189326587478753e-11,FALSE
nb,2,8,-171.86531760596358,2.2808661487272103e-4,FALSE
nb,9,9,-97.36145485617841,-9.999988835168652e-11,FALSE
nb,1,1,-25.140901379257365,-1.000000082690371e-10,FALSE
nb,0,0,-155.41193029612865,-1.000000082690371e-10,FALSE
nb,0,0,-148.26317247828905,-1.000000082690371e-10,FALSE
nb,1,1,-43.90173821831296,-1.000000082690371e-10,FALSE
nb,0,0,-241.94186736939923,-1.000000082690371e-10,FALSE
nb,1,1,-62.53092396928751,-1.000000082690371e-10,FALSE
nb,4,4,-121.02496773608364,0.050532391190434116,FALSE
nb,0,6,-152.35619371420157,4.351707655963582e-10,FALSE
nb,1,1,-54.57630661309992,-1.000000082690371e-10,FALSE
nb,4,9,-120.41948466018184,0.36436436299815284,FALSE
nb,4,4,-127.94185454210582,-6.916045422321017e-11,FALSE
nb,6,6,-117.6187801899192,-1.0000000826903701e-10,FALSE
nb,0,0,-130.71194999581485,-1.000000082690371e-10,FALSE
nb,5,3,-220.2814622417,8.407057389729628e-10,TRUE
nb,2,2,-174.60445764382058,-1.000000082690371e-10,FALSE
nb,4,4,-135.5502745062785,-1.0000000826818928e-10,FALSE
nb,6,6,-174.2329498769827,8.441099372701479e-8,FALSE
nb,2,2,-183.8653398929745,-1.000000082690371e-10,FALSE
nb,7,7,-100.84258547475319,3.698320164648982e-5,FALSE
nb,8,8,-150.56801917149397,-9.999564645132671e-11,FALSE
nb,4,4,-142.9455899903196,-1.0000000826902336e-10,FALSE
nb,6,6,-129.32865802311804,9.463389562783116e-8,FALSE
nb,1,1,-42.53023035751786,-1.000000082690371e-10,FALSE
nb,4,4,-134.59376700752242,1.8972183988731367e-10,FALSE
nb,0,0,-206.37764271926008,-1.000000082690371e-10,FALSE
nb,4,4,-158.4870989387323,-9.999984719115805e-11,FALSE
nb,7,4,-167.428580903291,0.008312825414379525,FALSE
nb,8,3,-235.35931119902534,0.6931383008394704,FALSE
nb,1,1,-41.54302921805019,-1.000000082690371e-10,FALSE
nb,1,1,-48.043127596635586,-1.000000082690371e-10,FALSE
nb,1,1,-114.79216715710619,-9.499442663056816e-11,FALSE
nb,1,1,-49.39528682701776,-1.000000082690371e-10,FALSE
nb,2,2,-198.10196177638917,-1.0000000826902631e-10,FALSE
nb,9,9,-106.84578471028455,-9.99749951138564e-11,FALSE
nb,4,2,-148.83084749778175,0.06589278386890478,FALSE
nb,6,6,-123.79052567212493,-1.0000000826903709e-10,FALSE
nb,9,9,-105.49572477047855,-1.0000000678447151e-10,FALSE
nb,2,2,-186.37640909136448,-1.000000082690371e-10,FALSE
nb,3,3,-138.62445535306165,-1.0000000483233036e-10,FALSE
nb,4,4,-199.8457309014844,1.1889150027546507e-7,FALSE
nb,6,6,-99.55748179868964,-1.0000000826903709e-10,FALSE
nb,3,0,-211.6969461922364,9.346267894367116e-9,FALSE
nb,6,6,-135.81580616523007,-1.0000000826863485e-10,FALSE
nb,8,8,-197.4847315158166,3.9159502683658915e-5,FALSE
nb,4,4,-114.11513039675884,0.001223993895794381,FALSE
nb,7,7,-87.73913001096095,6.17106916121236e-8,FALSE
nb,4,4,-146.63863544595378,-1.0000000824949912e-10,FALSE
nb,0,0,-134.59435934963884,-1.000000082689129e-10,FALSE
nb,1,1,-25.28511812056748,-1.000000082690371e-10,FALSE
nb,4,9,-113.1637670110283,0.12383856183008213,FALSE
nb,6,6,-106.67178456704023,-1.000000082688873e-10,FALSE
nb,3,3,-145.86088887434494,-1.0000000826070446e-10,FALSE
nb,8,8,-159.33603866761086,1.6740294198912098e-7,FALSE
nb,3,3,-127.20517778653007,1.8234281212177574e-7,FALSE
nb,3,3,-158.4095078581667,-9.995488453690113e-11,FALSE
nb,3,9,-161.08506280418922,0.003691638750709883,FALSE
nb,5,9,-107.31501972466896,-9.516653762457984e-11,TRUE
nb,7,9,-114.43442011731203,0.05134276682432815,FALSE
nb,5,9,-117.93181715026938,9.542751329436635e-9,TRUE
nb,3,3,-177.8150492693031,1.946560493731586e-4,FALSE
nb,3,3,-175.77826572784574,-1.000000082690371e-10,FALSE
nb,5,8,-167.75106517181075,1.158448155339447e-5,TRUE
nb,4,4,-212.55144768761573,5.577771635426054e-6,FALSE
nb,2,2,-164.5287426236215,-1.000000082690371e-10,FALSE
nb,3,3,-139.1544424489367,2.2047927279089237e-4,FALSE
nb,3,3,-134.91299425221274,0.00483719048734985,FALSE
nb,9,9,-106.34056373380513,-9.997758896132176e-11,FALSE
nb,5,3,-145.6679453906662,0.13549593996433326,TRUE
nb,2,2,-165.13088976157087,0.01758673872613387,FALSE
nb,3,3,-216.59970443941975,4.135514156100599e-7,FALSE
nb,3,3,-163.9826549551792,0.0010674648522019678,FALSE
nb,5,3,-282.95232834394744,-9.885615277585854e-11,TRUE
nb,4,4,-167.58648307290724,1.0118620360744651e-7,FALSE
nb,8,4,-185.8199462521442,6.611069229812034e-7,FALSE
nb,4,9,-123.33991922803253,1.243160540948719e-5,FALSE
nb,4,4,-121.26033928261448,5.279547985019018e-6,FALSE
nb,9,9,-86.98645518042997,-9.999589411005621e-11,FALSE
nb,4,9,-120.25632974702191,0.188021720848059,FALSE
nb,2,4,-139.0956457548039,2.035448959946063e-5,FALSE
nb,2,2,-153.19173162806703,-1.000000082690371e-10,FALSE
nb,0,0,-146.94884186562112,-1.000000082690371e-10,FALSE
nb,7,4,-158.73767393335152,-6.395396030238232e-11,FALSE
nb,0,0,-121.46735100347232,-1.000000082690371e-10,FALSE
